timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1719585977256,28,Fetch Page-16,200,OK,Baseline 1VU 1-1,text,true,,1173,951,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_3KvKaR2Cvc2TRoN-nHJ4SQX9ACWr73s8qk3ZVDrhXA4.js?scope=footer&delta=2&language=en&theme=gla_core_theme&include=eJx9kFFywyAMRC9kw3dPw8igYBKwGEk48e3r2m3T2Jl-MIwey-6CT3PynuiW0NOkTNn6E_rozuyNzAiqpilKF0Ahw4JsBxxhTsTSxQzOE6Ob72TXtYEcaXbee_t3MDQjcwoo_2h-s2QRxWIHEHxm6IgF1ws0QO7mhHdxX50cPiqx2hPp7jhciIv93k1IkCl2kSjm1Q6ijVpeR4jH2cAVHl0FhshQR7GBW4VsnsS0qbYhJxkxbG1RFHR1YJgkgyaa7Hu8v2JvbgqFlk_PlcpJT9QDhyO7tlL7nKab9Fsdv0cIAvvRQU0OmpKnUjPqavyen_LX9H5ECMino82hu4BHFSetFODl53teqYFa89IPTXWtdPDZpUe6az8BrwkZvA,28,0,0
1719585977285,21,Fetch Page-17,200,OK,Baseline 1VU 1-1,text,true,,20064,951,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_LOAmPcpYjNPnhk81u3rUv9a4eeuZ7Z3TMNmQW5lbooo.js?scope=footer&delta=4&language=en&theme=gla_core_theme&include=eJx9kFFywyAMRC9kw3dPw8igYBKwGEk48e3r2m3T2Jl-MIwey-6CT3PynuiW0NOkTNn6E_rozuyNzAiqpilKF0Ahw4JsBxxhTsTSxQzOE6Ob72TXtYEcaXbee_t3MDQjcwoo_2h-s2QRxWIHEHxm6IgF1ws0QO7mhHdxX50cPiqx2hPp7jhciIv93k1IkCl2kSjm1Q6ijVpeR4jH2cAVHl0FhshQR7GBW4VsnsS0qbYhJxkxbG1RFHR1YJgkgyaa7Hu8v2JvbgqFlk_PlcpJT9QDhyO7tlL7nKab9Fsdv0cIAvvRQU0OmpKnUjPqavyen_LX9H5ECMino82hu4BHFSetFODl53teqYFa89IPTXWtdPDZpUe6az8BrwkZvA,21,0,0
1719585977307,24,Fetch Page-18,200,OK,Baseline 1VU 1-1,text,true,,1035,477,1,1,https://lgov-perftest.london.gov.uk/modules/contrib/google_tag/js/gtm.js?sfolbg,24,0,0
1719585977313,24,Fetch Page-19,200,OK,Baseline 1VU 1-1,text,true,,1055,478,1,1,https://lgov-perftest.london.gov.uk/modules/contrib/google_tag/js/gtag.js?sfolbg,23,0,0
1719585977331,34,Fetch Page-20,200,OK,Baseline 1VU 1-1,text,true,,8880,951,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_W2Fiz-5E-GOze1yRe835KQOn6EDlLadRVQnZqxLxebs.js?scope=footer&delta=7&language=en&theme=gla_core_theme&include=eJx9kFFywyAMRC9kw3dPw8igYBKwGEk48e3r2m3T2Jl-MIwey-6CT3PynuiW0NOkTNn6E_rozuyNzAiqpilKF0Ahw4JsBxxhTsTSxQzOE6Ob72TXtYEcaXbee_t3MDQjcwoo_2h-s2QRxWIHEHxm6IgF1ws0QO7mhHdxX50cPiqx2hPp7jhciIv93k1IkCl2kSjm1Q6ijVpeR4jH2cAVHl0FhshQR7GBW4VsnsS0qbYhJxkxbG1RFHR1YJgkgyaa7Hu8v2JvbgqFlk_PlcpJT9QDhyO7tlL7nKab9Fsdv0cIAvvRQU0OmpKnUjPqavyen_LX9H5ECMino82hu4BHFSetFODl53teqYFa89IPTXWtdPDZpUe6az8BrwkZvA,34,0,0
1719585977337,77,Fetch Page-21,200,OK,Baseline 1VU 1-1,text,true,,10259,951,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/js/js_kohzvlZqgR1l7lFRACZev0QYNB2OXY-BbMnOgg6fgpo.js?scope=footer&delta=9&language=en&theme=gla_core_theme&include=eJx9kFFywyAMRC9kw3dPw8igYBKwGEk48e3r2m3T2Jl-MIwey-6CT3PynuiW0NOkTNn6E_rozuyNzAiqpilKF0Ahw4JsBxxhTsTSxQzOE6Ob72TXtYEcaXbee_t3MDQjcwoo_2h-s2QRxWIHEHxm6IgF1ws0QO7mhHdxX50cPiqx2hPp7jhciIv93k1IkCl2kSjm1Q6ijVpeR4jH2cAVHl0FhshQR7GBW4VsnsS0qbYhJxkxbG1RFHR1YJgkgyaa7Hu8v2JvbgqFlk_PlcpJT9QDhyO7tlL7nKab9Fsdv0cIAvvRQU0OmpKnUjPqavyen_LX9H5ECMino82hu4BHFSetFODl53teqYFa89IPTXWtdPDZpUe6az8BrwkZvA,77,0,0
1719585982152,139,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,30178,996,1,1,https://lgov-perftest.london.gov.uk/search?query=sales,90,0,23
1719585982152,90,Fetch Page-0,200,OK,Baseline 1VU 1-1,text,true,,25302,452,1,1,https://lgov-perftest.london.gov.uk/search?query=sales,90,0,23
1719585982268,23,Fetch Page-1,200,OK,Baseline 1VU 1-1,bin,true,,4876,544,1,1,https://lgov-perftest.london.gov.uk/sites/default/files/styles/search_thumbnail_sm/public/crowds_gather_for_screening.jpg?h=16a6ccf5&itok=Q8-NXtrC,23,0,0
1719585987918,1334,Fetch Page,200,OK,Baseline 1VU 1-1,text,true,,172699,8588,1,1,https://lgov-perftest.london.gov.uk/search?query=utilities,1078,0,24
1719585987918,1078,Fetch Page-0,200,OK,Baseline 1VU 1-1,text,true,,25911,456,1,1,https://lgov-perftest.london.gov.uk/search?query=utilities,1078,0,24
